band,importance_median,importance_std
sefi_median,0.6573596758621874,0.19589820327821814
gvs_amp,0.6562366857882471,0.2378546850790258
gvs_median_dry,0.6504170746777841,0.21080310178089534
gv_max,0.6496775528156247,0.23494605909776595
npv_median_dry,0.6449885756281276,0.20626514611152133
sefi_stdDev,0.6420774076836844,0.12844505744682827
npv_median,0.635863254382486,0.1547710878509747
ndvi_stdDev,0.6330876555538119,0.23562146890260144
cloud_median_dry,0.6256780928883318,0.24639939273637437
nir_median_wet,0.6231913400883414,0.1874841544782315
wefi_amp,0.6135326431287066,0.20506557927859162
soil_max,0.6060631093781265,0.2708086578669744
gvs_stdDev,0.5941450501219296,0.17833903996237313
gv_amp,0.5880087233462833,0.23857298877855443
shade_median_wet,0.5875834352036496,0.2583711541425968
ndfi_min,0.5839009209293831,0.14782671513118897
soil_median_wet,0.5710789084287593,0.22931375045292957
sefi_median_dry,0.5633988264827035,0.2797230798431808
ndfi_median_dry,0.554999598687273,0.21672908001805663
npv_median_wet,0.5536326558888585,0.16814045253208643
cloud_stdDev,0.5475395514681675,0.2032971842597262
wefi_median_wet,0.5180583266022102,0.16772876029456404
gv_median,0.5150338931800255,0.20675451143693613
shade_amp,0.504964101663538,0.1649544986568267
soil_median,0.5034461895286736,0.16517011855502814
evi2_stdDev,0.4928172366366819,0.16664790782098707
soil_median_dry,0.4882659086920479,0.14057247834418143
gv_median_wet,0.4876013921347565,0.20501823687713283
gv_median_dry,0.4080851057474349,0.18664823591780813
wefi_stdDev,0.3942845196383915,0.2611199672104065
gv_stdDev,0.391296068235732,0.11526010683074275
npv_min,0.3892680074107432,0.17726666630259288
shade_stdDev,0.3673862451364984,0.222085919422409
npv_stdDev,0.3360763482907922,0.20637796454834775
gv_min,0.3295616130531179,0.13928379900575039
soil_min,0.2870736620678824,0.20754165307265016
