band,importance_median,importance_std
swir1_median_dry,0.6938433487053239,0.15607804419708332
ndwi_amp,0.6937627395224861,0.21398717688514973
wefi_median_wet,0.6868671140436885,0.15241122850458055
swir2_stdDev,0.6855728695518781,0.190852080374007
ndfi_max,0.6785982906507175,0.17513051884180683
soil_median_dry,0.6739692411393445,0.13405144221322124
hallcover_stdDev,0.6674881595236188,0.20900170794176248
cloud_amp,0.6628794546842083,0.22519459714898907
savi_stdDev,0.661997862039274,0.2431868849110571
gvs_median_wet,0.6598462409208921,0.12786996997054592
ndfi_median_wet,0.6533963197059631,0.19315855484590025
soil_median,0.6497927568793097,0.19879113659340428
shade_max,0.6384840984451958,0.10054948639130318
soil_median_wet,0.6298213654167152,0.16064324669617866
shade_amp,0.6260047192251306,0.15181709118310346
shade_min,0.6141489622349324,0.22401977204374238
soil_max,0.6124932862139947,0.1590118844600538
gvs_max,0.6116250702158292,0.23626993678537964
shade_median_wet,0.6025378529790602,0.19181611836270948
shade_median_dry,0.5978882779489146,0.19433960695463387
shade_median,0.5952319116335718,0.12418868632342672
wefi_amp,0.5829490537635544,0.14925225903964792
gvs_amp,0.5608964739143818,0.13577143156406513
ndfi_stdDev,0.5593118213138987,0.16550832455132541
soil_amp,0.5569693983974467,0.11885494361219069
wefi_stdDev,0.5276687116241489,0.17123611378367118
ndfi_amp,0.5237725552998488,0.1372568050320383
gvs_stdDev,0.5184961047434019,0.13888113847117556
gv_amp,0.5178670148493911,0.23676790950692012
gv_max,0.5136726345210078,0.13272390936261466
shade_stdDev,0.505627226998329,0.11448877532866183
ndfi_median,0.5016091595918539,0.2054986638614158
gvs_median,0.4606071457347398,0.2265980498312927
npv_amp,0.4329364182399326,0.18952401991117684
gv_stdDev,0.4077695066543071,0.19387374553756548
gv_median_wet,0.3950565104656066,0.0909105441413653
soil_min,0.3776492322540218,0.12646502912651167
soil_stdDev,0.3720883213612505,0.12218322594508337
cloud_stdDev,0.3361734477883295,0.18130704001466166
gv_median,0.3331218499216876,0.1558055605216349
ndfi_median_dry,0.3274643778091518,0.1907727317148375
npv_stdDev,0.2763572674930658,0.16114158212362162
gvs_median_dry,0.2359621036026481,0.11950808771604439
ndfi_min,0.2329930887595358,0.09826229465755743
gv_median_dry,0.1806561425378383,0.07573183531845723
gvs_min,0.146317048355146,0.11850645007927026
gv_min,0.1257737542497173,0.09211081994217032
