band,importance,region,year,sample_version
gcvi_median,2.1927090724508216,NEI,2024,5
green_median,2.0972053820798484,NEI,2024,5
red_median,2.0105501107602834,NEI,2024,5
slope,1.9090518190334975,NEI,2024,5
gcvi_median_dry,1.8597419286282144,NEI,2024,5
cai_median,1.6592445614591764,NEI,2024,5
ndvi_median,1.610999107955434,NEI,2024,5
blue_median,1.5704425971601297,NEI,2024,5
gcvi_median_wet,1.5402087205396957,NEI,2024,5
swir2_min,1.474877147287511,NEI,2024,5
ndvi_median_dry,1.4266240712718676,NEI,2024,5
green_median_wet,1.4014065768769557,NEI,2024,5
ndwi_median,1.3838755509354648,NEI,2024,5
nir_median,1.3745163327573557,NEI,2024,5
swir2_stdDev,1.2918608054407272,NEI,2024,5
swir1_median_dry,1.288185325067639,NEI,2024,5
blue_median_wet,1.2679555268312177,NEI,2024,5
ndwi_median_dry,1.2507468891843354,NEI,2024,5
ndwi_amp,1.2486287171757338,NEI,2024,5
red_median_wet,1.237689403917508,NEI,2024,5
ndvi_median_wet,1.231730260616417,NEI,2024,5
gvs_median_wet,1.206638563730249,NEI,2024,5
hallcover_stdDev,1.2059796346241525,NEI,2024,5
evi2_median_dry,1.1558608301806828,NEI,2024,5
nir_median_dry,1.140238986109156,NEI,2024,5
soil_median_wet,1.1279209847376561,NEI,2024,5
gvs_median_dry,1.126866703265926,NEI,2024,5
savi_median_dry,1.0940892833360834,NEI,2024,5
gvs_median,1.0844037419322028,NEI,2024,5
red_median_dry,1.0780740838994114,NEI,2024,5
swir1_median,1.0677718463095822,NEI,2024,5
swir2_median,1.0564266415859134,NEI,2024,5
swir1_min,1.0041240324722323,NEI,2024,5
ndwi_median_wet,0.9962100211486071,NEI,2024,5
green_min,0.9906578278730094,NEI,2024,5
gvs_max,0.9809654901906076,NEI,2024,5
wefi_median,0.9508980093568128,NEI,2024,5
green_median_texture,0.9435021588259596,NEI,2024,5
ndwi_stdDev,0.9410761578052315,NEI,2024,5
nir_min,0.9208880369146035,NEI,2024,5
npv_median_dry,0.9151815464474432,NEI,2024,5
savi_median_wet,0.9143713071488587,NEI,2024,5
swir1_median_wet,0.9120282180181347,NEI,2024,5
cai_median_dry,0.9034103625664724,NEI,2024,5
soil_amp,0.8936846033813445,NEI,2024,5
evi2_median_wet,0.8911977054398952,NEI,2024,5
swir1_stdDev,0.8893530605299751,NEI,2024,5
hallcover_median,0.8856534864366441,NEI,2024,5
evi2_median,0.8731489304948791,NEI,2024,5
blue_median_dry,0.8678223536422749,NEI,2024,5
ndfi_median,0.8651618308132932,NEI,2024,5
shade_median_dry,0.8649696530925042,NEI,2024,5
ndfi_median_wet,0.8516635097336455,NEI,2024,5
cloud_median,0.8467696638563551,NEI,2024,5
swir2_median_wet,0.8434143193834063,NEI,2024,5
shade_median,0.8312430606297638,NEI,2024,5
npv_amp,0.821879675977293,NEI,2024,5
ndfi_median_dry,0.8001414218978103,NEI,2024,5
ndfi_max,0.787182106055567,NEI,2024,5
ndvi_amp,0.783869532162651,NEI,2024,5
cloud_max,0.7511435448865711,NEI,2024,5
sefi_stdDev,0.7442452265678176,NEI,2024,5
evi2_stdDev,0.7437218398928633,NEI,2024,5
savi_stdDev,0.7434374026841759,NEI,2024,5
swir2_median_dry,0.7407304594130484,NEI,2024,5
cloud_median_wet,0.7198100773881954,NEI,2024,5
green_median_dry,0.7139857747865113,NEI,2024,5
ndfi_min,0.6934846656429707,NEI,2024,5
npv_median,0.6719276427973512,NEI,2024,5
gv_max,0.6692299091503001,NEI,2024,5
gv_amp,0.667687151429283,NEI,2024,5
sefi_median,0.6572454460838327,NEI,2024,5
pri_median_dry,0.648049866971573,NEI,2024,5
cloud_median_dry,0.6246215324096841,NEI,2024,5
cai_stdDev,0.6224127502243801,NEI,2024,5
npv_max,0.6222047409403546,NEI,2024,5
npv_median_wet,0.620012531000795,NEI,2024,5
red_min,0.6150967831763919,NEI,2024,5
sefi_median_dry,0.6119001753118487,NEI,2024,5
soil_min,0.611851055258938,NEI,2024,5
pri_median,0.6117254514589067,NEI,2024,5
evi2_amp,0.6078786052487857,NEI,2024,5
cloud_amp,0.6047510535197803,NEI,2024,5
cloud_stdDev,0.5892516152486494,NEI,2024,5
soil_stdDev,0.5871496245516862,NEI,2024,5
savi_median,0.5859267821696941,NEI,2024,5
soil_median,0.5667627851805662,NEI,2024,5
shade_max,0.5626435942254899,NEI,2024,5
nir_stdDev,0.5564094848405449,NEI,2024,5
shade_amp,0.5494552337391184,NEI,2024,5
ndfi_stdDev,0.5052452938737808,NEI,2024,5
wefi_stdDev,0.4892126656494545,NEI,2024,5
soil_max,0.4854334136059234,NEI,2024,5
ndvi_stdDev,0.47881900665299476,NEI,2024,5
shade_median_wet,0.4768497182532799,NEI,2024,5
shade_min,0.46436184519937346,NEI,2024,5
gvs_amp,0.4626256749991218,NEI,2024,5
gv_median_wet,0.46122636687281504,NEI,2024,5
gcvi_stdDev,0.4586638788062215,NEI,2024,5
wefi_median_wet,0.4540946153511212,NEI,2024,5
nir_median_wet,0.4419315615312466,NEI,2024,5
red_stdDev,0.4368713276317948,NEI,2024,5
gv_stdDev,0.42837507083174264,NEI,2024,5
npv_min,0.42731897277773506,NEI,2024,5
gv_median_dry,0.40216931504264986,NEI,2024,5
green_stdDev,0.4003097584969911,NEI,2024,5
cloud_min,0.39119897933022924,NEI,2024,5
pri_median_wet,0.3905414236207887,NEI,2024,5
gvs_min,0.3869005621103603,NEI,2024,5
blue_stdDev,0.3846574228655505,NEI,2024,5
gv_median,0.3845738675046646,NEI,2024,5
gv_min,0.35165491771627855,NEI,2024,5
gvs_stdDev,0.3129915186401516,NEI,2024,5
blue_min,0.31075343045614773,NEI,2024,5
wefi_amp,0.24042133587868927,NEI,2024,5
shade_stdDev,0.22672924278391834,NEI,2024,5
ndfi_amp,0.1639283917491761,NEI,2024,5
soil_median_dry,0.15882304447474163,NEI,2024,5
npv_stdDev,0.06557528165683045,NEI,2024,5
