band,importance,region,year,sample_version
slope,3.4902210726480685,WGR,2022,3
red_median_wet,2.705679824835685,WGR,2022,3
green_median_texture,1.948325177354646,WGR,2022,3
red_median,1.8611292624260238,WGR,2022,3
hallcover_median,1.646600124544276,WGR,2022,3
ndvi_median,1.5690032439106998,WGR,2022,3
gcvi_median,1.5575003616168497,WGR,2022,3
gcvi_median_dry,1.5092817806291976,WGR,2022,3
gcvi_median_wet,1.5060624212265565,WGR,2022,3
nir_median,1.498336621051058,WGR,2022,3
green_median_wet,1.3635320588271993,WGR,2022,3
swir1_median_wet,1.3473388770845895,WGR,2022,3
cai_median,1.3001461322736596,WGR,2022,3
ndwi_median,1.289945850175336,WGR,2022,3
blue_median,1.2776807695199877,WGR,2022,3
swir2_median,1.2771929534365039,WGR,2022,3
swir1_stdDev,1.2588625054295497,WGR,2022,3
pri_median_dry,1.2570694110057243,WGR,2022,3
cai_median_dry,1.2511908739916038,WGR,2022,3
pri_median,1.225998211864524,WGR,2022,3
swir1_median_dry,1.2079009501859135,WGR,2022,3
ndvi_median_dry,1.190538745590979,WGR,2022,3
green_min,1.1895954112718892,WGR,2022,3
swir1_median,1.1192769064771173,WGR,2022,3
ndwi_amp,1.111363096507983,WGR,2022,3
evi2_median_dry,1.1076648028509262,WGR,2022,3
npv_median_dry,1.0987056247017808,WGR,2022,3
green_median,1.0750805924097055,WGR,2022,3
ndfi_median,1.0516327181360714,WGR,2022,3
savi_median_dry,1.042040016975844,WGR,2022,3
savi_median,1.0184361048348505,WGR,2022,3
sefi_median_dry,1.0062341755735122,WGR,2022,3
nir_median_dry,0.9989910063942682,WGR,2022,3
swir2_stdDev,0.9838530655867164,WGR,2022,3
pri_median_wet,0.9740961006540892,WGR,2022,3
ndfi_median_dry,0.9591668824860206,WGR,2022,3
ndwi_median_dry,0.9552086517086639,WGR,2022,3
blue_median_wet,0.9520443067851424,WGR,2022,3
evi2_median,0.9489502103313132,WGR,2022,3
swir2_min,0.9485698241958817,WGR,2022,3
cai_stdDev,0.9371800404086738,WGR,2022,3
green_median_dry,0.917417959514266,WGR,2022,3
nir_median_wet,0.9127541911762455,WGR,2022,3
ndvi_median_wet,0.9103933501459398,WGR,2022,3
savi_median_wet,0.9061036560180715,WGR,2022,3
red_median_dry,0.8892000545215005,WGR,2022,3
gv_median_wet,0.8769355792741512,WGR,2022,3
wefi_median_wet,0.8732999301144623,WGR,2022,3
soil_max,0.8623881610653176,WGR,2022,3
shade_max,0.8573446490838257,WGR,2022,3
gcvi_stdDev,0.8535213312408539,WGR,2022,3
gvs_median,0.8523265004124801,WGR,2022,3
evi2_amp,0.8508778051998196,WGR,2022,3
ndwi_stdDev,0.8486305921379873,WGR,2022,3
hallcover_stdDev,0.828331410992344,WGR,2022,3
shade_median,0.8100181689485761,WGR,2022,3
blue_min,0.7913122296353363,WGR,2022,3
evi2_median_wet,0.7897753356160178,WGR,2022,3
wefi_median,0.7838026115025265,WGR,2022,3
soil_median,0.7763832990643094,WGR,2022,3
nir_stdDev,0.7702997737120297,WGR,2022,3
ndfi_min,0.7664340434794261,WGR,2022,3
swir1_min,0.750320216843024,WGR,2022,3
red_stdDev,0.7500885123161446,WGR,2022,3
gvs_median_dry,0.7414758791791822,WGR,2022,3
ndvi_stdDev,0.7335496471027994,WGR,2022,3
soil_amp,0.7268845767888834,WGR,2022,3
blue_stdDev,0.7267651759598704,WGR,2022,3
gv_median,0.7256257821350097,WGR,2022,3
sefi_median,0.7217371542841987,WGR,2022,3
npv_median_wet,0.7156173808412288,WGR,2022,3
shade_amp,0.7079993220442026,WGR,2022,3
ndfi_stdDev,0.7047352975023564,WGR,2022,3
gvs_min,0.7038544344374409,WGR,2022,3
nir_min,0.6986827818404073,WGR,2022,3
npv_median,0.6957381300248848,WGR,2022,3
wefi_amp,0.6872171804231234,WGR,2022,3
red_min,0.6735227667352641,WGR,2022,3
ndwi_median_wet,0.6514393582737193,WGR,2022,3
savi_stdDev,0.6472127053120439,WGR,2022,3
swir2_median_dry,0.6351176080447322,WGR,2022,3
cloud_max,0.6340751087889327,WGR,2022,3
shade_median_wet,0.6024535744769285,WGR,2022,3
ndfi_max,0.5953562506121489,WGR,2022,3
shade_median_dry,0.593220066595363,WGR,2022,3
gvs_amp,0.5780433043449698,WGR,2022,3
swir2_median_wet,0.5768596137632938,WGR,2022,3
