band,importance,region,year,sample_version
green_median_texture,1.9565569609897007,ICR,1998,4
green_median,1.824095678865844,ICR,1998,4
slope,1.7973010240752967,ICR,1998,4
blue_min,1.7025570350524162,ICR,1998,4
blue_median,1.70135752728794,ICR,1998,4
blue_median_dry,1.7002927789232576,ICR,1998,4
ndwi_median_dry,1.6592791503657878,ICR,1998,4
swir2_median_wet,1.6367765818389113,ICR,1998,4
savi_median_wet,1.618840864306648,ICR,1998,4
ndwi_median,1.5635886558666243,ICR,1998,4
ndvi_median_wet,1.5591482900425988,ICR,1998,4
red_median_dry,1.558925250406872,ICR,1998,4
swir1_stdDev,1.5410782483122898,ICR,1998,4
hallcover_median,1.5274078656451469,ICR,1998,4
green_min,1.522883804089979,ICR,1998,4
cloud_median_dry,1.3355481998930618,ICR,1998,4
cloud_min,1.3295548165203421,ICR,1998,4
nir_median_dry,1.3282114654083896,ICR,1998,4
evi2_median_dry,1.2857652033971745,ICR,1998,4
ndvi_median_dry,1.226607900412055,ICR,1998,4
green_median_dry,1.205099933324127,ICR,1998,4
green_median_wet,1.1960011369402728,ICR,1998,4
red_median,1.1859362912310698,ICR,1998,4
ndwi_median_wet,1.133044495251627,ICR,1998,4
swir1_median,1.1307861510022519,ICR,1998,4
cloud_median,1.126977069484578,ICR,1998,4
savi_median_dry,1.125030202083382,ICR,1998,4
gcvi_median,1.1145221804864862,ICR,1998,4
nir_min,1.1114009496389639,ICR,1998,4
gcvi_median_dry,1.102388143820015,ICR,1998,4
swir1_min,1.064981205312272,ICR,1998,4
ndfi_median,1.0600818425738605,ICR,1998,4
blue_median_wet,1.054356515876418,ICR,1998,4
nir_median,1.049315426832944,ICR,1998,4
evi2_median_wet,1.0375396604504992,ICR,1998,4
ndvi_amp,1.0042873400187724,ICR,1998,4
ndwi_stdDev,1.0030819845431305,ICR,1998,4
shade_median_dry,0.9728824527944808,ICR,1998,4
evi2_median,0.9726563160760227,ICR,1998,4
cloud_median_wet,0.9599445217114737,ICR,1998,4
red_min,0.9588282377280256,ICR,1998,4
nir_median_wet,0.9558584405813256,ICR,1998,4
hallcover_stdDev,0.9164535653281211,ICR,1998,4
gvs_max,0.9158243769465323,ICR,1998,4
red_median_wet,0.9115398417080286,ICR,1998,4
npv_min,0.9053697391098715,ICR,1998,4
nir_stdDev,0.9022824014107083,ICR,1998,4
swir2_median,0.8999763609098557,ICR,1998,4
cloud_max,0.8927163285392467,ICR,1998,4
gvs_median,0.8694142418224687,ICR,1998,4
swir1_median_dry,0.8671945461861517,ICR,1998,4
blue_stdDev,0.8284188735304272,ICR,1998,4
swir2_min,0.8114951549216676,ICR,1998,4
wefi_median_wet,0.8049376685742923,ICR,1998,4
sefi_median_dry,0.7873547239454106,ICR,1998,4
shade_min,0.7849478290122126,ICR,1998,4
shade_median_wet,0.7828605499830298,ICR,1998,4
gv_stdDev,0.7819121767348878,ICR,1998,4
savi_median,0.7761728639063177,ICR,1998,4
gvs_min,0.7592735143761815,ICR,1998,4
cai_stdDev,0.7542452038341242,ICR,1998,4
npv_median_dry,0.7486448297675017,ICR,1998,4
sefi_median,0.7396154733811066,ICR,1998,4
gv_max,0.7361620208037281,ICR,1998,4
cai_median_dry,0.7284632814103578,ICR,1998,4
shade_amp,0.7084948108695817,ICR,1998,4
swir2_median_dry,0.6999864559169294,ICR,1998,4
soil_amp,0.6989528980894348,ICR,1998,4
gvs_amp,0.6977122289652075,ICR,1998,4
gvs_median_dry,0.6872144508784327,ICR,1998,4
npv_median,0.6856578409331208,ICR,1998,4
pri_median,0.6752782415051206,ICR,1998,4
green_stdDev,0.6495576695419715,ICR,1998,4
cloud_amp,0.6457856403049278,ICR,1998,4
gcvi_stdDev,0.6407221951805064,ICR,1998,4
shade_stdDev,0.6333233564677234,ICR,1998,4
gvs_median_wet,0.6306997594235675,ICR,1998,4
pri_median_dry,0.6189280426307843,ICR,1998,4
ndvi_median,0.6129817055312016,ICR,1998,4
savi_stdDev,0.5959113024952695,ICR,1998,4
swir2_stdDev,0.5907534585004217,ICR,1998,4
swir1_median_wet,0.5887850698748154,ICR,1998,4
shade_max,0.5874982082587289,ICR,1998,4
gvs_stdDev,0.5724732113222731,ICR,1998,4
