band,importance,region,year,sample_version
slope,2.2770175041620973,HIM,2022,4
ndvi_median,2.2137193684069563,HIM,2022,4
red_median,1.8989075095796941,HIM,2022,4
gcvi_median,1.841053863902164,HIM,2022,4
ndvi_median_dry,1.6711269153203434,HIM,2022,4
savi_median_wet,1.5123875205728892,HIM,2022,4
blue_median,1.5081186059410838,HIM,2022,4
pri_median,1.3607493452119657,HIM,2022,4
evi2_median_wet,1.336378670133914,HIM,2022,4
savi_median_dry,1.3336593634295375,HIM,2022,4
ndwi_median_wet,1.318682741112236,HIM,2022,4
sefi_stdDev,1.29053885525235,HIM,2022,4
ndwi_stdDev,1.283139551002683,HIM,2022,4
swir2_stdDev,1.2732456508205932,HIM,2022,4
swir2_median_wet,1.2581788074755753,HIM,2022,4
swir2_median,1.2384294372200793,HIM,2022,4
green_median,1.214382392264541,HIM,2022,4
savi_median,1.2110005399625887,HIM,2022,4
red_median_wet,1.1880641212455336,HIM,2022,4
nir_stdDev,1.1752991689194896,HIM,2022,4
evi2_median,1.1444283152385402,HIM,2022,4
ndwi_median,1.1338291917776986,HIM,2022,4
ndfi_median_wet,1.124100171793207,HIM,2022,4
hallcover_median,1.1127834681616504,HIM,2022,4
cai_median_dry,1.1050199530886378,HIM,2022,4
cloud_amp,1.0975424047926476,HIM,2022,4
red_stdDev,1.097287960918643,HIM,2022,4
pri_median_wet,1.096978849223124,HIM,2022,4
green_stdDev,1.0776656893210212,HIM,2022,4
wefi_median_wet,1.057746160548179,HIM,2022,4
swir2_median_dry,1.0394819646865086,HIM,2022,4
blue_stdDev,1.0367459620696247,HIM,2022,4
gcvi_median_dry,1.0220228902425608,HIM,2022,4
cai_median,1.013897434499027,HIM,2022,4
cloud_stdDev,1.0019169623491606,HIM,2022,4
nir_min,1.0002949728514892,HIM,2022,4
ndfi_median_dry,0.9936228938701009,HIM,2022,4
blue_median_dry,0.9926804484207182,HIM,2022,4
ndwi_amp,0.9903149364174045,HIM,2022,4
nir_median,0.9851260335861934,HIM,2022,4
red_median_dry,0.976109356952929,HIM,2022,4
green_median_wet,0.9677999427043239,HIM,2022,4
cloud_median,0.9601662017918773,HIM,2022,4
blue_median_wet,0.9554345395327559,HIM,2022,4
gvs_median_wet,0.9553061665532394,HIM,2022,4
cloud_median_wet,0.953860679588527,HIM,2022,4
ndvi_amp,0.9401447816305493,HIM,2022,4
green_median_texture,0.937533451336499,HIM,2022,4
savi_stdDev,0.9346752871814967,HIM,2022,4
cai_stdDev,0.9287311635663388,HIM,2022,4
nir_median_wet,0.9239130393973196,HIM,2022,4
evi2_amp,0.9142689445180682,HIM,2022,4
hallcover_stdDev,0.902436882629652,HIM,2022,4
pri_median_dry,0.8940233642905551,HIM,2022,4
ndvi_stdDev,0.8758093099705575,HIM,2022,4
nir_median_dry,0.8655216128940433,HIM,2022,4
soil_max,0.8552790352751102,HIM,2022,4
gcvi_stdDev,0.8420234387091866,HIM,2022,4
shade_median,0.8377937740138998,HIM,2022,4
gvs_stdDev,0.8252810955744223,HIM,2022,4
soil_stdDev,0.8163711817723037,HIM,2022,4
sefi_median,0.8102197562909699,HIM,2022,4
gv_max,0.8004136279613756,HIM,2022,4
ndfi_median,0.7885434657412248,HIM,2022,4
blue_min,0.7699029722919087,HIM,2022,4
wefi_amp,0.7577074290532937,HIM,2022,4
cloud_max,0.7472755377359048,HIM,2022,4
shade_max,0.745941687688712,HIM,2022,4
swir1_median_wet,0.7384296100265131,HIM,2022,4
npv_max,0.724432745383896,HIM,2022,4
evi2_median_dry,0.7058974388012278,HIM,2022,4
shade_median_wet,0.7020829187377388,HIM,2022,4
swir1_median_dry,0.6965363895761479,HIM,2022,4
green_min,0.6910263439810245,HIM,2022,4
swir1_median,0.6800939735277712,HIM,2022,4
gv_stdDev,0.6665862004274534,HIM,2022,4
soil_median_wet,0.6574197416303348,HIM,2022,4
swir1_stdDev,0.6515564244822319,HIM,2022,4
npv_amp,0.6350727238442576,HIM,2022,4
gv_median_wet,0.6212982057372143,HIM,2022,4
wefi_median,0.6159044253781704,HIM,2022,4
ndwi_median_dry,0.612251559324091,HIM,2022,4
ndvi_median_wet,0.6099130346075017,HIM,2022,4
gvs_median,0.6003487604163127,HIM,2022,4
gv_amp,0.5998524472871766,HIM,2022,4
swir2_min,0.5928720565013555,HIM,2022,4
ndfi_stdDev,0.5678546820175924,HIM,2022,4
soil_amp,0.5632488609791447,HIM,2022,4
red_min,0.5553539750866622,HIM,2022,4
shade_min,0.5519922160054155,HIM,2022,4
evi2_stdDev,0.5416511538153453,HIM,2022,4
shade_median_dry,0.5347222508065588,HIM,2022,4
gvs_median_dry,0.5181571864329019,HIM,2022,4
shade_amp,0.517510937391559,HIM,2022,4
sefi_median_dry,0.4991546586362589,HIM,2022,4
wefi_stdDev,0.49276792902469185,HIM,2022,4
ndfi_amp,0.4917534267003377,HIM,2022,4
cloud_min,0.46937032100148646,HIM,2022,4
soil_median,0.4503552666141655,HIM,2022,4
gv_median,0.44936892249601457,HIM,2022,4
gvs_max,0.44903489958437615,HIM,2022,4
cloud_median_dry,0.4433469679900895,HIM,2022,4
npv_median_dry,0.4431584193252626,HIM,2022,4
swir1_min,0.4392707192266602,HIM,2022,4
green_median_dry,0.42368655738553296,HIM,2022,4
ndfi_min,0.39470935288558934,HIM,2022,4
gcvi_median_wet,0.3793896412564056,HIM,2022,4
npv_median,0.37374433362866083,HIM,2022,4
gvs_min,0.35726638687592227,HIM,2022,4
gv_median_dry,0.3435532114281766,HIM,2022,4
shade_stdDev,0.3345075657202947,HIM,2022,4
npv_median_wet,0.33147219923414994,HIM,2022,4
soil_median_dry,0.27782150795188343,HIM,2022,4
gvs_amp,0.27281825656894104,HIM,2022,4
npv_stdDev,0.2712653026502289,HIM,2022,4
ndfi_max,0.23508268328633172,HIM,2022,4
gv_min,0.1460021174375457,HIM,2022,4
npv_min,0.06178107001079102,HIM,2022,4
soil_min,0.007197698435086328,HIM,2022,4
