band,importance,region,year,sample_version
slope,2.0978803500881913,WGR,2016,3
green_median_texture,1.93383837436652,WGR,2016,3
swir2_median_dry,1.6822310924384811,WGR,2016,3
cai_median_dry,1.6773141853298361,WGR,2016,3
blue_median,1.638562412020709,WGR,2016,3
gcvi_median,1.5845407687910231,WGR,2016,3
ndvi_median_dry,1.5441295357146803,WGR,2016,3
red_median_dry,1.5347709314505549,WGR,2016,3
red_median,1.5005157009561483,WGR,2016,3
swir1_min,1.4712396733390845,WGR,2016,3
green_median,1.4691676792605184,WGR,2016,3
pri_median_wet,1.467597758250701,WGR,2016,3
red_median_wet,1.4646299604066138,WGR,2016,3
ndfi_max,1.40885325589593,WGR,2016,3
savi_median_dry,1.3794639015840418,WGR,2016,3
nir_median,1.35881521770767,WGR,2016,3
cloud_median_wet,1.3090358105163589,WGR,2016,3
pri_median,1.294551731650906,WGR,2016,3
ndwi_median_dry,1.2883923126134156,WGR,2016,3
npv_median_dry,1.2865792580296747,WGR,2016,3
green_median_dry,1.2787686347141625,WGR,2016,3
gcvi_median_dry,1.2638890925951756,WGR,2016,3
gcvi_median_wet,1.2362636796108935,WGR,2016,3
red_min,1.2280488541563364,WGR,2016,3
ndvi_median_wet,1.2257399682763677,WGR,2016,3
ndfi_median,1.2240120307687223,WGR,2016,3
ndwi_median,1.22325025191443,WGR,2016,3
nir_median_wet,1.2154415689777538,WGR,2016,3
soil_max,1.1939103570708436,WGR,2016,3
ndvi_median,1.0926572025579944,WGR,2016,3
nir_median_dry,1.0906787271896243,WGR,2016,3
cloud_median,1.0784490691323394,WGR,2016,3
nir_min,1.0524362166152403,WGR,2016,3
evi2_median,1.032126982780048,WGR,2016,3
evi2_median_dry,1.0187820794845914,WGR,2016,3
swir1_median_dry,0.9861473377985246,WGR,2016,3
swir1_median_wet,0.9855375980998284,WGR,2016,3
swir2_min,0.968264659469196,WGR,2016,3
ndfi_min,0.952880886751974,WGR,2016,3
green_median_wet,0.9453954807155305,WGR,2016,3
npv_min,0.9437005371646098,WGR,2016,3
cai_stdDev,0.9191258197891926,WGR,2016,3
cai_median,0.9081177470333395,WGR,2016,3
soil_median_wet,0.8995088820282308,WGR,2016,3
blue_median_dry,0.8960567779475073,WGR,2016,3
sefi_median_dry,0.8859248737024187,WGR,2016,3
shade_min,0.8853922989430656,WGR,2016,3
pri_median_dry,0.8842988167776502,WGR,2016,3
shade_median,0.8782904255584182,WGR,2016,3
blue_median_wet,0.8757302581338654,WGR,2016,3
ndfi_amp,0.8649197349569858,WGR,2016,3
blue_stdDev,0.8564140857745227,WGR,2016,3
sefi_stdDev,0.8373037207752676,WGR,2016,3
swir2_median_wet,0.8141903622660632,WGR,2016,3
swir1_stdDev,0.8131324050949768,WGR,2016,3
gv_median,0.7947254775541134,WGR,2016,3
soil_amp,0.7930753401718859,WGR,2016,3
shade_max,0.7787627713084926,WGR,2016,3
gvs_median,0.7753500137457611,WGR,2016,3
evi2_stdDev,0.7692080822799567,WGR,2016,3
wefi_amp,0.7576266358321196,WGR,2016,3
swir2_median,0.7558403016141463,WGR,2016,3
shade_median_dry,0.7479266749130528,WGR,2016,3
