band,importance,region,year,sample_version
swir1_min,1.6780554244170878,ICR,2024,4
ndwi_median_wet,1.644680898264057,ICR,2024,4
swir1_median_dry,1.6165744419210184,ICR,2024,4
slope,1.5390624081273752,ICR,2024,4
nir_median,1.5293337644155072,ICR,2024,4
green_median_texture,1.4704291406535996,ICR,2024,4
nir_median_dry,1.4545728686574912,ICR,2024,4
swir2_min,1.4247307821120572,ICR,2024,4
hallcover_median,1.334126726481092,ICR,2024,4
cloud_median,1.331258670368904,ICR,2024,4
shade_median,1.2699446840607593,ICR,2024,4
sefi_median_dry,1.2517075194016438,ICR,2024,4
ndwi_median,1.2309151278643706,ICR,2024,4
swir2_stdDev,1.2264158472508917,ICR,2024,4
soil_max,1.2248469512091442,ICR,2024,4
ndwi_amp,1.2211527862027094,ICR,2024,4
nir_median_wet,1.206792130635571,ICR,2024,4
swir1_stdDev,1.2010484407287194,ICR,2024,4
cloud_median_wet,1.1865372149388294,ICR,2024,4
pri_median,1.1795388229328625,ICR,2024,4
red_median,1.1597255348088902,ICR,2024,4
cloud_median_dry,1.1320506515552768,ICR,2024,4
savi_stdDev,1.1242105170372658,ICR,2024,4
swir1_median_wet,1.1231823324083066,ICR,2024,4
nir_stdDev,1.1121824630912873,ICR,2024,4
evi2_median_dry,1.1084447396756318,ICR,2024,4
green_median,1.1079852868314488,ICR,2024,4
shade_max,1.0953115169337204,ICR,2024,4
gcvi_median_dry,1.0938844062068633,ICR,2024,4
blue_median,1.088171854873831,ICR,2024,4
gvs_amp,1.0674315691721759,ICR,2024,4
gcvi_median_wet,1.0511856553014083,ICR,2024,4
ndwi_stdDev,1.0371236306562903,ICR,2024,4
ndvi_median,1.021391714493414,ICR,2024,4
gcvi_stdDev,1.0096216695788154,ICR,2024,4
green_median_wet,0.9987313900379355,ICR,2024,4
savi_median_dry,0.9696518656361404,ICR,2024,4
pri_median_wet,0.9691985991417975,ICR,2024,4
red_median_dry,0.9683726315803544,ICR,2024,4
swir1_median,0.9406209320620131,ICR,2024,4
ndvi_median_dry,0.9400313173612199,ICR,2024,4
sefi_stdDev,0.9309690044820879,ICR,2024,4
ndvi_stdDev,0.9298892243409377,ICR,2024,4
soil_stdDev,0.9247221671311799,ICR,2024,4
green_median_dry,0.9197441220888601,ICR,2024,4
cloud_min,0.9107261402129396,ICR,2024,4
hallcover_stdDev,0.895695249784142,ICR,2024,4
swir2_median,0.8884771812988589,ICR,2024,4
ndfi_median,0.8820439969361429,ICR,2024,4
ndvi_median_wet,0.8752679298794119,ICR,2024,4
swir2_median_wet,0.8752137225873563,ICR,2024,4
green_min,0.8693979512941659,ICR,2024,4
gcvi_median,0.8690834341847945,ICR,2024,4
blue_median_dry,0.8601729274210373,ICR,2024,4
ndwi_median_dry,0.8462010617756267,ICR,2024,4
wefi_stdDev,0.841867359308105,ICR,2024,4
red_min,0.831561466868403,ICR,2024,4
gv_max,0.8277239494089221,ICR,2024,4
evi2_stdDev,0.816044091831085,ICR,2024,4
gv_stdDev,0.8152185185263906,ICR,2024,4
nir_min,0.813237334115444,ICR,2024,4
soil_median_dry,0.800750095762255,ICR,2024,4
ndfi_median_wet,0.8003202942322429,ICR,2024,4
cai_stdDev,0.7984818513228504,ICR,2024,4
gvs_median_wet,0.7853321746613613,ICR,2024,4
pri_median_dry,0.7805308727606316,ICR,2024,4
soil_median,0.7740817286568129,ICR,2024,4
evi2_median_wet,0.7616059611167595,ICR,2024,4
red_stdDev,0.7592592747419107,ICR,2024,4
gv_min,0.7577147447410935,ICR,2024,4
shade_amp,0.7489635293772262,ICR,2024,4
savi_median_wet,0.7367196665748181,ICR,2024,4
gvs_stdDev,0.735457577094323,ICR,2024,4
blue_min,0.7342499215181547,ICR,2024,4
gv_median,0.7153464777494936,ICR,2024,4
evi2_amp,0.7035967946125617,ICR,2024,4
gvs_median,0.6931843953411402,ICR,2024,4
wefi_median_wet,0.6877389637908924,ICR,2024,4
red_median_wet,0.6868529584353669,ICR,2024,4
cai_median,0.6853049866278929,ICR,2024,4
ndfi_stdDev,0.6754949339599515,ICR,2024,4
cai_median_dry,0.6540959562659858,ICR,2024,4
ndvi_amp,0.6522282097163659,ICR,2024,4
swir2_median_dry,0.6434636814504043,ICR,2024,4
savi_median,0.640790595193779,ICR,2024,4
soil_amp,0.6288324987340059,ICR,2024,4
gv_median_wet,0.6190557114088904,ICR,2024,4
npv_median,0.6060952458278368,ICR,2024,4
sefi_median,0.6033446465746646,ICR,2024,4
gv_amp,0.594424301260105,ICR,2024,4
evi2_median,0.5917722602967417,ICR,2024,4
blue_stdDev,0.5879537658400068,ICR,2024,4
ndfi_max,0.5739321474690483,ICR,2024,4
gvs_median_dry,0.5591366201843991,ICR,2024,4
wefi_amp,0.5506072212263134,ICR,2024,4
shade_median_dry,0.5443022858610059,ICR,2024,4
npv_median_wet,0.5372707785631841,ICR,2024,4
ndfi_amp,0.5245191455648006,ICR,2024,4
ndfi_min,0.516225099311184,ICR,2024,4
ndfi_median_dry,0.5141642500150211,ICR,2024,4
shade_min,0.5097676893490366,ICR,2024,4
npv_amp,0.504635549429472,ICR,2024,4
green_stdDev,0.503982717080057,ICR,2024,4
gvs_max,0.4823160573018407,ICR,2024,4
shade_stdDev,0.48202355651340834,ICR,2024,4
shade_median_wet,0.48154730530401335,ICR,2024,4
cloud_stdDev,0.45473020946860093,ICR,2024,4
blue_median_wet,0.437758396710546,ICR,2024,4
npv_median_dry,0.4212009062467093,ICR,2024,4
soil_median_wet,0.4102247208627489,ICR,2024,4
wefi_median,0.40303023839509305,ICR,2024,4
npv_min,0.3905416903658535,ICR,2024,4
gv_median_dry,0.38499886920969406,ICR,2024,4
cloud_max,0.29115036723350335,ICR,2024,4
soil_min,0.28140759509968927,ICR,2024,4
cloud_amp,0.25444501250843593,ICR,2024,4
npv_max,0.20444968395699228,ICR,2024,4
gvs_min,0.19283811331811895,ICR,2024,4
npv_stdDev,0.18225793524104894,ICR,2024,4
