band,importance,region,year,sample_version
slope,2.184575626614288,HIM,2015,4
blue_median,1.720573827083673,HIM,2015,4
ndvi_median,1.6562609248222127,HIM,2015,4
nir_median,1.6309678229559237,HIM,2015,4
gcvi_median,1.618270520345867,HIM,2015,4
savi_median_dry,1.6117769328749039,HIM,2015,4
ndwi_median_dry,1.6034266711866558,HIM,2015,4
savi_median_wet,1.5462677951753476,HIM,2015,4
ndvi_amp,1.4938008844840205,HIM,2015,4
evi2_median,1.490682390427699,HIM,2015,4
ndfi_median_wet,1.4237891244633263,HIM,2015,4
blue_median_wet,1.3044579014466828,HIM,2015,4
sefi_median_dry,1.2971872886014586,HIM,2015,4
red_median,1.295136231571129,HIM,2015,4
evi2_median_dry,1.2842487879376343,HIM,2015,4
green_median_wet,1.2831260256317618,HIM,2015,4
gvs_median_dry,1.2691407835441546,HIM,2015,4
gvs_amp,1.2664404665869882,HIM,2015,4
evi2_stdDev,1.2571071416076072,HIM,2015,4
cai_median,1.2470594317366703,HIM,2015,4
green_median,1.2285173360550143,HIM,2015,4
ndwi_stdDev,1.224262954042043,HIM,2015,4
ndvi_median_wet,1.2136646912717666,HIM,2015,4
ndvi_stdDev,1.2111615189040927,HIM,2015,4
blue_median_dry,1.2094685534167016,HIM,2015,4
ndwi_amp,1.1913621483859953,HIM,2015,4
gvs_median_wet,1.1748364541730798,HIM,2015,4
swir2_median_dry,1.1168868222498276,HIM,2015,4
savi_median,1.1063233731174476,HIM,2015,4
swir1_median,1.087321380237242,HIM,2015,4
evi2_amp,1.0863232976761297,HIM,2015,4
nir_min,1.082749439086224,HIM,2015,4
swir2_median,1.0775183290502102,HIM,2015,4
savi_stdDev,1.0748655931814166,HIM,2015,4
ndwi_median,1.0743633698518271,HIM,2015,4
ndwi_median_wet,1.070559857290938,HIM,2015,4
gv_median_dry,1.0613457915665008,HIM,2015,4
gcvi_median_wet,1.0511360544275012,HIM,2015,4
cai_median_dry,1.0421892930455277,HIM,2015,4
nir_stdDev,1.0320279121852218,HIM,2015,4
gcvi_stdDev,1.0127486990281487,HIM,2015,4
nir_median_dry,0.9967988338183924,HIM,2015,4
hallcover_median,0.9966160018542074,HIM,2015,4
swir1_min,0.982311552088152,HIM,2015,4
green_median_texture,0.9783278328010205,HIM,2015,4
pri_median_wet,0.9666784913437972,HIM,2015,4
ndfi_median,0.9583923129085042,HIM,2015,4
ndfi_amp,0.9421530548714995,HIM,2015,4
ndfi_median_dry,0.9413469460984885,HIM,2015,4
gvs_stdDev,0.9278834092866663,HIM,2015,4
ndvi_median_dry,0.9144539995817997,HIM,2015,4
hallcover_stdDev,0.8929332284869322,HIM,2015,4
green_median_dry,0.877428868101456,HIM,2015,4
soil_max,0.8762353389618218,HIM,2015,4
pri_median,0.8712235909260087,HIM,2015,4
cloud_median,0.8678447560238054,HIM,2015,4
swir2_median_wet,0.8228610025701202,HIM,2015,4
ndfi_stdDev,0.8049660195353112,HIM,2015,4
shade_median_wet,0.7929066462061636,HIM,2015,4
red_min,0.7927186613240687,HIM,2015,4
evi2_median_wet,0.7892554220466659,HIM,2015,4
pri_median_dry,0.7838992935033342,HIM,2015,4
shade_median_dry,0.7836598796099462,HIM,2015,4
sefi_median,0.7770671723983874,HIM,2015,4
cloud_median_wet,0.7765033533973055,HIM,2015,4
blue_min,0.7658870442533119,HIM,2015,4
soil_median,0.7653582295771763,HIM,2015,4
cloud_max,0.7608574333092832,HIM,2015,4
swir2_min,0.7569828039397906,HIM,2015,4
soil_median_wet,0.7557914457098305,HIM,2015,4
cai_stdDev,0.7469137605158139,HIM,2015,4
sefi_stdDev,0.6935513425952262,HIM,2015,4
shade_max,0.6931081662872998,HIM,2015,4
gvs_median,0.6863475378345241,HIM,2015,4
cloud_min,0.6660088392969044,HIM,2015,4
npv_amp,0.6651619710709898,HIM,2015,4
gv_amp,0.6649781296774084,HIM,2015,4
red_median_dry,0.658586036822477,HIM,2015,4
green_min,0.6545879776814191,HIM,2015,4
wefi_stdDev,0.6413703011399666,HIM,2015,4
shade_amp,0.6277738547528502,HIM,2015,4
green_stdDev,0.6064907228963589,HIM,2015,4
gv_max,0.5976308517987908,HIM,2015,4
red_median_wet,0.5720937601965531,HIM,2015,4
soil_median_dry,0.5687487196094617,HIM,2015,4
gcvi_median_dry,0.5501816683217333,HIM,2015,4
gv_median_wet,0.5412127926609664,HIM,2015,4
gv_stdDev,0.5389875349417033,HIM,2015,4
swir1_median_dry,0.5339749902108503,HIM,2015,4
npv_stdDev,0.5272907883185004,HIM,2015,4
wefi_median,0.5251451308956718,HIM,2015,4
blue_stdDev,0.516610985419184,HIM,2015,4
wefi_amp,0.49810565942678875,HIM,2015,4
nir_median_wet,0.49038791503617846,HIM,2015,4
cloud_median_dry,0.48808144934707554,HIM,2015,4
swir1_median_wet,0.4652097612545053,HIM,2015,4
shade_median,0.4451317595594872,HIM,2015,4
swir1_stdDev,0.43208432970171273,HIM,2015,4
gvs_max,0.4262664905959803,HIM,2015,4
ndfi_max,0.4252221976938083,HIM,2015,4
cloud_amp,0.41399367112071456,HIM,2015,4
cloud_stdDev,0.3950503246198519,HIM,2015,4
gv_median,0.3927352197866797,HIM,2015,4
npv_median_wet,0.3609671331216248,HIM,2015,4
gv_min,0.32987466023707707,HIM,2015,4
wefi_median_wet,0.3266055505622726,HIM,2015,4
npv_median,0.3076178393308214,HIM,2015,4
red_stdDev,0.2940273646156284,HIM,2015,4
npv_median_dry,0.2912226934277081,HIM,2015,4
soil_stdDev,0.23298836058229555,HIM,2015,4
npv_max,0.2305363878399188,HIM,2015,4
swir2_stdDev,0.2156897347137643,HIM,2015,4
soil_min,0.21172648092571528,HIM,2015,4
soil_amp,0.21011656361569192,HIM,2015,4
shade_min,0.20368612042799347,HIM,2015,4
ndfi_min,0.19762393213108537,HIM,2015,4
shade_stdDev,0.18258205476937459,HIM,2015,4
gvs_min,0.15167935641474226,HIM,2015,4
npv_min,0.0707590543227414,HIM,2015,4
