band,importance,region,year,sample_version
pri_median,1.9379933362489956,DES,2016,7
npv_median,1.837681495982921,DES,2016,7
npv_median_wet,1.7989109785127504,DES,2016,7
slope,1.7843009854284202,DES,2016,7
blue_min,1.6424162369255344,DES,2016,7
pri_median_dry,1.5172083763572168,DES,2016,7
cai_median_dry,1.4737201394620731,DES,2016,7
blue_median,1.4635780735765744,DES,2016,7
green_median,1.3787830376887564,DES,2016,7
nir_stdDev,1.3749187995311494,DES,2016,7
blue_median_wet,1.3661824462464762,DES,2016,7
nir_median_wet,1.3517199117314074,DES,2016,7
npv_min,1.3450870799971284,DES,2016,7
cai_median,1.3428643607195812,DES,2016,7
npv_median_dry,1.3335375942469716,DES,2016,7
green_median_wet,1.29504723209678,DES,2016,7
red_median_wet,1.2858401813971474,DES,2016,7
green_median_dry,1.2516978215724597,DES,2016,7
ndwi_median_wet,1.2495820418384684,DES,2016,7
swir1_min,1.242627247027427,DES,2016,7
cloud_median,1.235542425015796,DES,2016,7
gvs_max,1.2103208439429323,DES,2016,7
ndvi_median,1.1928447147176264,DES,2016,7
gv_amp,1.1516489350168215,DES,2016,7
green_min,1.1410219475706502,DES,2016,7
savi_median,1.1339212387567141,DES,2016,7
sefi_stdDev,1.1154661683684584,DES,2016,7
red_min,1.1024689920517627,DES,2016,7
red_median_dry,1.0963256655262539,DES,2016,7
ndvi_median_dry,1.086917072405828,DES,2016,7
gcvi_median_dry,1.0837650727007642,DES,2016,7
hallcover_stdDev,1.0634948639102486,DES,2016,7
gcvi_stdDev,1.0490996315497139,DES,2016,7
red_median,1.0367946033719513,DES,2016,7
gcvi_median_wet,1.0132586232888583,DES,2016,7
green_median_texture,1.0108570311735325,DES,2016,7
cloud_min,1.0077414380954526,DES,2016,7
blue_stdDev,0.9951427076629693,DES,2016,7
ndfi_median_wet,0.9710734777113986,DES,2016,7
swir1_median_wet,0.9541446620629995,DES,2016,7
cloud_median_wet,0.9354103629904029,DES,2016,7
ndfi_stdDev,0.9343925676277995,DES,2016,7
swir1_median,0.9086128561473709,DES,2016,7
nir_min,0.8615989972152645,DES,2016,7
ndfi_max,0.8561944113285322,DES,2016,7
ndwi_stdDev,0.8544201867816568,DES,2016,7
ndvi_median_wet,0.8523629254160648,DES,2016,7
swir2_min,0.8478271587926276,DES,2016,7
swir1_stdDev,0.8446489485651961,DES,2016,7
evi2_median_dry,0.8444898244934258,DES,2016,7
red_stdDev,0.8381793427512824,DES,2016,7
evi2_stdDev,0.8198680081439014,DES,2016,7
cloud_max,0.8147973724748416,DES,2016,7
blue_median_dry,0.811967767115587,DES,2016,7
sefi_median_dry,0.8071557631317339,DES,2016,7
ndwi_median,0.8051331939074066,DES,2016,7
wefi_amp,0.7992912807284205,DES,2016,7
evi2_amp,0.7860690114602484,DES,2016,7
cloud_median_dry,0.784656574996715,DES,2016,7
nir_median,0.7734665352604517,DES,2016,7
soil_median,0.7718139496049599,DES,2016,7
evi2_median_wet,0.7708529390213739,DES,2016,7
savi_median_dry,0.7708007421737381,DES,2016,7
ndvi_stdDev,0.7695091969729234,DES,2016,7
shade_median_wet,0.7562885633224641,DES,2016,7
pri_median_wet,0.7558214490631605,DES,2016,7
savi_stdDev,0.7475920941797826,DES,2016,7
savi_median_wet,0.742025558344038,DES,2016,7
cai_stdDev,0.7370723687961284,DES,2016,7
swir2_median,0.7282193167209449,DES,2016,7
wefi_stdDev,0.728042597329232,DES,2016,7
npv_max,0.7182475534031862,DES,2016,7
nir_median_dry,0.7107331706993592,DES,2016,7
wefi_median,0.7100811216105161,DES,2016,7
ndfi_median_dry,0.706336275923451,DES,2016,7
ndwi_amp,0.6937627395224861,DES,2016,7
swir1_median_dry,0.6906939882737483,DES,2016,7
hallcover_median,0.6895020239746673,DES,2016,7
ndvi_amp,0.6852890981193756,DES,2016,7
gvs_stdDev,0.6713775136674435,DES,2016,7
swir2_stdDev,0.6672326155602797,DES,2016,7
cloud_amp,0.6628794546842083,DES,2016,7
shade_max,0.6568601378616787,DES,2016,7
shade_amp,0.6372972740644557,DES,2016,7
gcvi_median,0.6331033285153457,DES,2016,7
gv_stdDev,0.6149502938469599,DES,2016,7
sefi_median,0.6108298142856171,DES,2016,7
shade_min,0.5906006853718794,DES,2016,7
swir2_median_wet,0.5847995762185133,DES,2016,7
ndwi_median_dry,0.5847530274126616,DES,2016,7
evi2_median,0.5733476968531911,DES,2016,7
soil_amp,0.5640971018678044,DES,2016,7
gvs_median_wet,0.5470864172704268,DES,2016,7
wefi_median_wet,0.5327677142482554,DES,2016,7
green_stdDev,0.5299250996118974,DES,2016,7
soil_median_wet,0.5245277202767944,DES,2016,7
gv_max,0.5136726345210078,DES,2016,7
swir2_median_dry,0.5118696276788478,DES,2016,7
shade_stdDev,0.5000279072254742,DES,2016,7
gvs_median,0.4861803281118822,DES,2016,7
gvs_amp,0.47864687403094197,DES,2016,7
soil_stdDev,0.4715403193977903,DES,2016,7
gv_median_wet,0.4433662037088951,DES,2016,7
soil_max,0.43147022778938393,DES,2016,7
ndfi_amp,0.42364951015147106,DES,2016,7
gvs_median_dry,0.39004961437178415,DES,2016,7
soil_median_dry,0.3879510712111219,DES,2016,7
shade_median_dry,0.36803286577963695,DES,2016,7
shade_median,0.36539326781013604,DES,2016,7
gv_median,0.35349783872936935,DES,2016,7
soil_min,0.2952846890241743,DES,2016,7
ndfi_min,0.29023589728844185,DES,2016,7
npv_amp,0.2787056939672092,DES,2016,7
npv_stdDev,0.2763572674930658,DES,2016,7
gvs_min,0.26657967371079666,DES,2016,7
gv_min,0.22947229881237802,DES,2016,7
