band,importance,region,year,sample_version
slope,3.014759641120001,NEI,2004,5
gcvi_median_wet,1.8373326943431005,NEI,2004,5
ndvi_median_wet,1.7844060157415698,NEI,2004,5
green_median,1.7783903078134897,NEI,2004,5
cai_median,1.5925867959165736,NEI,2004,5
red_median,1.5621956899161955,NEI,2004,5
blue_median,1.537629972029654,NEI,2004,5
cloud_median_wet,1.5197650766022979,NEI,2004,5
gcvi_median,1.4730187672201407,NEI,2004,5
pri_median_dry,1.4390758748292278,NEI,2004,5
ndwi_median,1.4350473889956803,NEI,2004,5
blue_median_dry,1.3760149315790526,NEI,2004,5
red_median_wet,1.2964613251334611,NEI,2004,5
red_min,1.2474344957546033,NEI,2004,5
ndvi_median,1.227824275267379,NEI,2004,5
pri_median,1.2120914101591742,NEI,2004,5
green_min,1.1850674074723808,NEI,2004,5
green_median_wet,1.1641144183382948,NEI,2004,5
nir_median_dry,1.1469957223814724,NEI,2004,5
swir2_min,1.1454523342944116,NEI,2004,5
ndwi_median_wet,1.1285599088709537,NEI,2004,5
ndwi_median_dry,1.1260233717497492,NEI,2004,5
savi_median_wet,1.1095785283816888,NEI,2004,5
swir1_median,1.0806363314906733,NEI,2004,5
shade_median,1.0798345916152068,NEI,2004,5
swir1_median_dry,1.0783708502625673,NEI,2004,5
gv_max,1.0617210469822886,NEI,2004,5
blue_min,1.0468847582865044,NEI,2004,5
ndfi_max,1.0455091389065225,NEI,2004,5
gv_amp,1.0198287055935218,NEI,2004,5
blue_stdDev,0.9939665801562068,NEI,2004,5
gcvi_median_dry,0.9906117360717377,NEI,2004,5
gcvi_stdDev,0.987460984484273,NEI,2004,5
hallcover_stdDev,0.9785167425709353,NEI,2004,5
evi2_median,0.9760395010164877,NEI,2004,5
npv_median_dry,0.9418480344936659,NEI,2004,5
soil_stdDev,0.9359833959867894,NEI,2004,5
ndfi_median,0.935767448610369,NEI,2004,5
blue_median_wet,0.9220281391926197,NEI,2004,5
gvs_max,0.919235774808198,NEI,2004,5
wefi_median_wet,0.9161147718041482,NEI,2004,5
ndfi_amp,0.9136731379275737,NEI,2004,5
wefi_median,0.9089048172119801,NEI,2004,5
swir2_median_dry,0.9079742078713782,NEI,2004,5
swir1_stdDev,0.9038892796179375,NEI,2004,5
nir_median_wet,0.8990631470944674,NEI,2004,5
savi_median,0.8894904032202654,NEI,2004,5
npv_max,0.8869799022213495,NEI,2004,5
cloud_amp,0.8848545414812481,NEI,2004,5
evi2_amp,0.8833073821354638,NEI,2004,5
gv_median,0.8739401575571216,NEI,2004,5
ndfi_median_wet,0.8715710072952499,NEI,2004,5
swir2_median_wet,0.8594022351547573,NEI,2004,5
nir_min,0.8593520029132544,NEI,2004,5
green_median_dry,0.8580660929095368,NEI,2004,5
swir2_median,0.8417559868828149,NEI,2004,5
soil_amp,0.8400884413815572,NEI,2004,5
sefi_median,0.8362515346509352,NEI,2004,5
sefi_stdDev,0.8195172602430495,NEI,2004,5
gvs_amp,0.7902888247569632,NEI,2004,5
hallcover_median,0.7876825935281976,NEI,2004,5
wefi_amp,0.786553908447075,NEI,2004,5
swir2_stdDev,0.7838739695549765,NEI,2004,5
sefi_median_dry,0.7765765855655237,NEI,2004,5
evi2_median_wet,0.7749632900466129,NEI,2004,5
pri_median_wet,0.7429966617502928,NEI,2004,5
green_stdDev,0.7384123958406967,NEI,2004,5
gv_median_dry,0.7283862704537241,NEI,2004,5
npv_min,0.7260625918573962,NEI,2004,5
gvs_median,0.7253022993906947,NEI,2004,5
ndwi_amp,0.7197869871113192,NEI,2004,5
ndfi_stdDev,0.7058270232949618,NEI,2004,5
ndvi_amp,0.7037173053122889,NEI,2004,5
shade_min,0.694127707185836,NEI,2004,5
cloud_median,0.6856199892484761,NEI,2004,5
evi2_median_dry,0.6757565541613206,NEI,2004,5
ndvi_median_dry,0.6700546472805492,NEI,2004,5
shade_median_wet,0.6436194947028506,NEI,2004,5
gvs_median_wet,0.6419608005740882,NEI,2004,5
npv_median,0.6408028939753954,NEI,2004,5
npv_median_wet,0.629734328026418,NEI,2004,5
nir_stdDev,0.616241194597614,NEI,2004,5
soil_max,0.6060631093781265,NEI,2004,5
ndwi_stdDev,0.6058145570143145,NEI,2004,5
gvs_stdDev,0.5941450501219296,NEI,2004,5
cloud_median_dry,0.591042557656663,NEI,2004,5
soil_median_dry,0.5712593116669582,NEI,2004,5
gvs_min,0.5705193169234634,NEI,2004,5
nir_median,0.5616096098134816,NEI,2004,5
green_median_texture,0.5550320510841649,NEI,2004,5
soil_median_wet,0.5500956749128147,NEI,2004,5
savi_median_dry,0.5498619428203699,NEI,2004,5
swir1_median_wet,0.5426497001818533,NEI,2004,5
ndvi_stdDev,0.536694371925562,NEI,2004,5
gv_median_wet,0.5164055156181963,NEI,2004,5
cloud_min,0.5128885535988055,NEI,2004,5
soil_median,0.5071499353949862,NEI,2004,5
cai_median_dry,0.49911468326234615,NEI,2004,5
red_stdDev,0.4982981303200154,NEI,2004,5
ndfi_min,0.4959815501932495,NEI,2004,5
red_median_dry,0.49299264679043897,NEI,2004,5
gvs_median_dry,0.4753339852544288,NEI,2004,5
swir1_min,0.47223423822674043,NEI,2004,5
savi_stdDev,0.46638125680132475,NEI,2004,5
npv_amp,0.4154766729320504,NEI,2004,5
cloud_stdDev,0.40422222443200934,NEI,2004,5
evi2_stdDev,0.39798919472019567,NEI,2004,5
gv_stdDev,0.391296068235732,NEI,2004,5
shade_median_dry,0.38742019808442846,NEI,2004,5
cai_stdDev,0.37096980411009006,NEI,2004,5
shade_stdDev,0.367265309392358,NEI,2004,5
shade_amp,0.34375472269647595,NEI,2004,5
ndfi_median_dry,0.3424691660910182,NEI,2004,5
shade_max,0.3412942074365738,NEI,2004,5
gv_min,0.33362287782975203,NEI,2004,5
cloud_max,0.3255950586080753,NEI,2004,5
soil_min,0.2578630456325061,NEI,2004,5
wefi_stdDev,0.10876373979163048,NEI,2004,5
npv_stdDev,0.06381522037039677,NEI,2004,5
