band,importance,region,year,sample_version
slope,2.9529609969174717,DES,2007,7
pri_median,1.9545470385962092,DES,2007,7
npv_median,1.9221087688170404,DES,2007,7
blue_median,1.8399140986548126,DES,2007,7
cloud_median,1.7544750012936223,DES,2007,7
npv_median_wet,1.6331857468199502,DES,2007,7
npv_median_dry,1.622011752606789,DES,2007,7
blue_min,1.5639357714924556,DES,2007,7
gcvi_median_dry,1.5611846686870414,DES,2007,7
red_median,1.5082789722688523,DES,2007,7
pri_median_wet,1.502443202083912,DES,2007,7
cai_median_dry,1.4700590375230094,DES,2007,7
ndwi_median_dry,1.4523062466146957,DES,2007,7
ndvi_median_dry,1.2963295768472591,DES,2007,7
green_median,1.2823872775821679,DES,2007,7
green_median_wet,1.265360586575783,DES,2007,7
pri_median_dry,1.259671474706665,DES,2007,7
gcvi_median,1.2591217958923693,DES,2007,7
npv_min,1.1721574853602228,DES,2007,7
ndvi_stdDev,1.1391715214736098,DES,2007,7
swir2_stdDev,1.1240596687092475,DES,2007,7
gcvi_stdDev,1.115991382291193,DES,2007,7
cai_median,1.1052447086967379,DES,2007,7
swir2_min,1.1051043648252754,DES,2007,7
sefi_stdDev,1.09802867455809,DES,2007,7
hallcover_median,1.0905125870071695,DES,2007,7
savi_median_dry,1.0835114894305657,DES,2007,7
green_stdDev,1.0696018606954978,DES,2007,7
hallcover_stdDev,1.0631792344404356,DES,2007,7
blue_median_wet,1.0457226180307964,DES,2007,7
green_min,1.036063164046905,DES,2007,7
red_min,1.031087568848248,DES,2007,7
swir1_stdDev,1.0198900305706378,DES,2007,7
blue_median_dry,1.0142972921212907,DES,2007,7
shade_min,1.0139066754806525,DES,2007,7
ndwi_stdDev,1.0025456016167136,DES,2007,7
red_stdDev,0.9589631710248421,DES,2007,7
npv_max,0.9432275531808986,DES,2007,7
gvs_max,0.9280660096105993,DES,2007,7
green_median_texture,0.9164962276622888,DES,2007,7
gcvi_median_wet,0.9156105039162994,DES,2007,7
savi_median,0.9149200855182819,DES,2007,7
swir1_min,0.9040259853057276,DES,2007,7
red_median_dry,0.9040073234145243,DES,2007,7
cloud_max,0.9024735097463935,DES,2007,7
nir_median,0.9007180471277011,DES,2007,7
wefi_median_wet,0.8926421539080848,DES,2007,7
swir1_median,0.8830731410047761,DES,2007,7
cloud_median_wet,0.8698799335707391,DES,2007,7
evi2_median,0.8621867479952358,DES,2007,7
nir_median_dry,0.8580001302477814,DES,2007,7
nir_stdDev,0.8576013876260256,DES,2007,7
evi2_median_dry,0.8469482351787352,DES,2007,7
evi2_stdDev,0.8422786794445379,DES,2007,7
ndvi_median,0.8299699035147733,DES,2007,7
ndfi_max,0.8259074146535683,DES,2007,7
green_median_dry,0.8099631163080588,DES,2007,7
nir_median_wet,0.8050294685496524,DES,2007,7
sefi_median,0.7963165716795331,DES,2007,7
swir1_median_wet,0.7884319084625039,DES,2007,7
cloud_median_dry,0.7799109720898789,DES,2007,7
swir2_median,0.7743803230454377,DES,2007,7
nir_min,0.7623889134266055,DES,2007,7
ndwi_amp,0.7576059936150945,DES,2007,7
ndwi_median_wet,0.7442729006609761,DES,2007,7
soil_median_wet,0.7325175545644763,DES,2007,7
swir2_median_wet,0.7138442786365555,DES,2007,7
evi2_median_wet,0.7114077979189185,DES,2007,7
swir1_median_dry,0.7106931604501217,DES,2007,7
cloud_min,0.6935305463455625,DES,2007,7
sefi_median_dry,0.6891145351206795,DES,2007,7
