band,importance,region,year,sample_version
gcvi_median_dry,1.5200732575302873,PEN,2016,5
green_median_wet,1.4564938421452929,PEN,2016,5
slope,1.446449354059903,PEN,2016,5
red_median,1.4305322105812117,PEN,2016,5
swir2_median_dry,1.4184418995322885,PEN,2016,5
red_median_dry,1.4179697117361145,PEN,2016,5
swir1_median_dry,1.4077462942438355,PEN,2016,5
swir1_stdDev,1.404209834724497,PEN,2016,5
cloud_median,1.402973134342889,PEN,2016,5
nir_min,1.3954745515939466,PEN,2016,5
nir_median_dry,1.3789755671150359,PEN,2016,5
swir2_stdDev,1.350709497692574,PEN,2016,5
evi2_median_dry,1.3160635484358005,PEN,2016,5
green_median_dry,1.253815250469797,PEN,2016,5
ndvi_median_dry,1.252974774488874,PEN,2016,5
hallcover_stdDev,1.1981975355716035,PEN,2016,5
ndvi_median,1.1882103671429778,PEN,2016,5
red_median_wet,1.1806119749170463,PEN,2016,5
green_min,1.144268280193305,PEN,2016,5
blue_median_wet,1.1353010687264298,PEN,2016,5
gcvi_median_wet,1.1264842589199644,PEN,2016,5
gcvi_median,1.1209304641970235,PEN,2016,5
blue_min,1.0992423372202078,PEN,2016,5
swir2_min,1.084437493271131,PEN,2016,5
npv_median,1.0704100956651392,PEN,2016,5
shade_median_dry,1.063426105381765,PEN,2016,5
cloud_median_wet,1.0501769454822862,PEN,2016,5
red_stdDev,1.0498609382522117,PEN,2016,5
hallcover_median,1.0459309720228172,PEN,2016,5
pri_median_dry,1.0415288869148844,PEN,2016,5
blue_median,1.0357809182101037,PEN,2016,5
nir_median,1.032319471438538,PEN,2016,5
ndwi_amp,1.031248830954316,PEN,2016,5
ndwi_median,1.0312118636413403,PEN,2016,5
shade_max,1.0222296468684384,PEN,2016,5
ndwi_median_dry,1.0101022359040641,PEN,2016,5
pri_median,1.0100120404385453,PEN,2016,5
savi_median_dry,1.0037438179348657,PEN,2016,5
shade_median,1.0006299705148984,PEN,2016,5
swir1_min,0.9890478892691738,PEN,2016,5
blue_stdDev,0.9789195269559063,PEN,2016,5
npv_min,0.9750972731979527,PEN,2016,5
red_min,0.9534676146575995,PEN,2016,5
gcvi_stdDev,0.942886670318705,PEN,2016,5
nir_median_wet,0.9125293930708547,PEN,2016,5
sefi_median_dry,0.9122598637670262,PEN,2016,5
green_median,0.8938644276113964,PEN,2016,5
soil_max,0.8913058026140992,PEN,2016,5
soil_amp,0.8897500092155021,PEN,2016,5
green_median_texture,0.8821360362524769,PEN,2016,5
cloud_median_dry,0.8816533215909367,PEN,2016,5
blue_median_dry,0.8782187452317368,PEN,2016,5
swir1_median,0.8576687082307912,PEN,2016,5
npv_median_wet,0.8488205313685804,PEN,2016,5
green_stdDev,0.8448985795041065,PEN,2016,5
npv_amp,0.8444846281891556,PEN,2016,5
gvs_amp,0.8335416974467803,PEN,2016,5
gvs_median_wet,0.8326789677120225,PEN,2016,5
