band,importance,region,year,sample_version
slope,2.565790926832548,WGR,2007,3
pri_median,2.4984612758931415,WGR,2007,3
blue_median,1.7926658204593489,WGR,2007,3
green_median_texture,1.7094839062541187,WGR,2007,3
green_median_wet,1.5518203871148046,WGR,2007,3
green_median,1.5189213955920602,WGR,2007,3
pri_median_wet,1.5122909138061813,WGR,2007,3
ndvi_median_wet,1.4677044136177737,WGR,2007,3
savi_median_wet,1.3981670431718372,WGR,2007,3
gcvi_median_wet,1.3960583095654475,WGR,2007,3
gcvi_median,1.350875672153942,WGR,2007,3
nir_median_wet,1.298011363886145,WGR,2007,3
soil_max,1.2758290390810056,WGR,2007,3
red_min,1.26274646658792,WGR,2007,3
soil_median_dry,1.24869892646856,WGR,2007,3
evi2_median_wet,1.2477698816106917,WGR,2007,3
ndwi_median_dry,1.1833609583632485,WGR,2007,3
cloud_median_dry,1.1448504089175928,WGR,2007,3
swir1_median,1.144381166553171,WGR,2007,3
gcvi_stdDev,1.1341443244307778,WGR,2007,3
nir_median,1.1035963481791466,WGR,2007,3
ndfi_max,1.0838019546537856,WGR,2007,3
swir1_median_wet,1.0835715584230179,WGR,2007,3
red_median_wet,1.068733905508054,WGR,2007,3
ndvi_median_dry,1.0679430805007917,WGR,2007,3
blue_median_dry,1.0561251892475758,WGR,2007,3
red_median,1.039080501413318,WGR,2007,3
shade_median_wet,1.0361154201285938,WGR,2007,3
pri_median_dry,1.0222941435877702,WGR,2007,3
swir2_median,1.019132324101602,WGR,2007,3
gcvi_median_dry,1.0117258616537261,WGR,2007,3
gv_median_wet,0.997251023303339,WGR,2007,3
savi_median_dry,0.9939593605299878,WGR,2007,3
nir_min,0.9878095102699068,WGR,2007,3
npv_median,0.987154164864996,WGR,2007,3
wefi_amp,0.9844461550915475,WGR,2007,3
swir2_median_dry,0.979925948351845,WGR,2007,3
shade_median_dry,0.9757263776014022,WGR,2007,3
gvs_max,0.9757026900232828,WGR,2007,3
cai_median,0.9658073723063969,WGR,2007,3
gv_max,0.9587270477960531,WGR,2007,3
hallcover_median,0.9578290817486771,WGR,2007,3
swir2_median_wet,0.9571371618206883,WGR,2007,3
cai_stdDev,0.9256115917746802,WGR,2007,3
swir1_min,0.9052534248211723,WGR,2007,3
hallcover_stdDev,0.8867300572340271,WGR,2007,3
swir2_stdDev,0.8769363910099748,WGR,2007,3
gvs_median_wet,0.8698338159133777,WGR,2007,3
swir1_stdDev,0.8690351935962957,WGR,2007,3
shade_median,0.8664854913010367,WGR,2007,3
ndvi_median,0.8638122735023112,WGR,2007,3
red_median_dry,0.8607657651173526,WGR,2007,3
cloud_median,0.8598775274483297,WGR,2007,3
ndwi_median,0.8566291592108378,WGR,2007,3
shade_min,0.8535343602090115,WGR,2007,3
shade_max,0.8338976191101235,WGR,2007,3
blue_stdDev,0.8326480612747261,WGR,2007,3
gv_amp,0.830977184034385,WGR,2007,3
ndfi_min,0.8195885012066768,WGR,2007,3
sefi_stdDev,0.8183006877281916,WGR,2007,3
ndwi_stdDev,0.8015748898421091,WGR,2007,3
gvs_amp,0.7848753880733034,WGR,2007,3
sefi_median_dry,0.7817062635321346,WGR,2007,3
cloud_median_wet,0.7810782340799305,WGR,2007,3
green_median_dry,0.7669187479249897,WGR,2007,3
wefi_median_wet,0.7637256982832845,WGR,2007,3
blue_median_wet,0.762728469320305,WGR,2007,3
blue_min,0.7624401350787509,WGR,2007,3
nir_median_dry,0.7599766646608167,WGR,2007,3
shade_amp,0.7210392493255894,WGR,2007,3
nir_stdDev,0.7123664303873724,WGR,2007,3
ndfi_median_dry,0.7082811835975005,WGR,2007,3
swir2_min,0.7080144035944465,WGR,2007,3
green_stdDev,0.70420896620643,WGR,2007,3
gvs_median_dry,0.7010906943474133,WGR,2007,3
ndwi_amp,0.6938939629284621,WGR,2007,3
ndfi_median_wet,0.6742818622491222,WGR,2007,3
savi_median,0.6736453709340163,WGR,2007,3
sefi_median,0.6604910925201313,WGR,2007,3
npv_max,0.6601438060271131,WGR,2007,3
evi2_median_dry,0.6425333694934,WGR,2007,3
gvs_median,0.6301347105713115,WGR,2007,3
ndvi_amp,0.6203655222230219,WGR,2007,3
green_min,0.6009439413200924,WGR,2007,3
evi2_stdDev,0.5952288916932655,WGR,2007,3
soil_median,0.5896503535713179,WGR,2007,3
gv_median,0.5893696977540135,WGR,2007,3
gvs_stdDev,0.580043337072022,WGR,2007,3
ndfi_median,0.576179367048834,WGR,2007,3
evi2_median,0.5729938910079337,WGR,2007,3
cloud_max,0.5465623380036363,WGR,2007,3
swir1_median_dry,0.5411245769044992,WGR,2007,3
ndwi_median_wet,0.5315022180728197,WGR,2007,3
evi2_amp,0.5250933081570115,WGR,2007,3
soil_amp,0.5236937819839189,WGR,2007,3
cai_median_dry,0.5236898862193027,WGR,2007,3
ndvi_stdDev,0.5180480127079988,WGR,2007,3
savi_stdDev,0.5106434910540294,WGR,2007,3
gv_stdDev,0.4993560409731014,WGR,2007,3
soil_median_wet,0.48780655114090193,WGR,2007,3
wefi_median,0.4765291789873949,WGR,2007,3
npv_amp,0.44889178916110783,WGR,2007,3
cloud_min,0.4412301559022654,WGR,2007,3
cloud_amp,0.42985402615110724,WGR,2007,3
ndfi_amp,0.42235375467458625,WGR,2007,3
npv_median_dry,0.41882875275756765,WGR,2007,3
soil_stdDev,0.3985125969008355,WGR,2007,3
shade_stdDev,0.3939319163151855,WGR,2007,3
gv_median_dry,0.3729014751862939,WGR,2007,3
npv_median_wet,0.3639916120694749,WGR,2007,3
wefi_stdDev,0.3629779863614552,WGR,2007,3
ndfi_stdDev,0.3470434383653172,WGR,2007,3
gvs_min,0.3193894818192472,WGR,2007,3
npv_stdDev,0.24891522600947957,WGR,2007,3
cloud_stdDev,0.24863266083461036,WGR,2007,3
soil_min,0.24841408981956487,WGR,2007,3
gv_min,0.23390979542084234,WGR,2007,3
red_stdDev,0.2218315090256735,WGR,2007,3
npv_min,0.1688698683940299,WGR,2007,3
