band,importance,region,year,sample_version
green_min,2.0487264279099593,IGP,2001,5
cloud_min,1.8869027916311942,IGP,2001,5
nir_min,1.8716864065130197,IGP,2001,5
nir_median_dry,1.7353635226788913,IGP,2001,5
cloud_median_wet,1.6515535198894653,IGP,2001,5
red_median_dry,1.6061579388129985,IGP,2001,5
cloud_median,1.5708369783816516,IGP,2001,5
pri_median_dry,1.541723609513721,IGP,2001,5
slope,1.506971412296392,IGP,2001,5
blue_median_wet,1.4724392795211803,IGP,2001,5
green_median,1.4530271681845086,IGP,2001,5
swir1_median_wet,1.417430161572331,IGP,2001,5
swir1_min,1.3535135530378575,IGP,2001,5
gcvi_median,1.3460061450417429,IGP,2001,5
blue_median,1.2897293421428175,IGP,2001,5
red_median,1.2727112892819084,IGP,2001,5
gcvi_median_wet,1.2599226862449424,IGP,2001,5
soil_max,1.2525476305467587,IGP,2001,5
green_median_dry,1.2321514420095792,IGP,2001,5
npv_min,1.228845857217896,IGP,2001,5
evi2_median_dry,1.1958201351851954,IGP,2001,5
shade_median_wet,1.1884504952122605,IGP,2001,5
cloud_stdDev,1.1839735636612636,IGP,2001,5
shade_max,1.1035155689094855,IGP,2001,5
green_median_wet,1.0900356911127398,IGP,2001,5
npv_median_dry,1.0898846610186002,IGP,2001,5
swir1_median_dry,1.077900990248473,IGP,2001,5
sefi_stdDev,1.0764973494588703,IGP,2001,5
red_min,1.0732295351784287,IGP,2001,5
npv_median,1.0420501959348965,IGP,2001,5
sefi_median_dry,1.0416093150952386,IGP,2001,5
red_median_wet,1.0244089362514812,IGP,2001,5
swir2_min,1.0216616627634751,IGP,2001,5
swir1_stdDev,1.0214312480125312,IGP,2001,5
nir_median,0.9816246823882553,IGP,2001,5
cloud_max,0.9779653883884237,IGP,2001,5
blue_min,0.9730874407094914,IGP,2001,5
gvs_max,0.9708502024412378,IGP,2001,5
soil_stdDev,0.9563835702634104,IGP,2001,5
swir2_median_dry,0.9514739519852835,IGP,2001,5
swir1_median,0.9439082162696311,IGP,2001,5
ndvi_median_dry,0.9353918485262744,IGP,2001,5
swir2_median_wet,0.93351284432716,IGP,2001,5
ndvi_median,0.9308422316804424,IGP,2001,5
hallcover_stdDev,0.9101053458410138,IGP,2001,5
shade_median_dry,0.9064930689232396,IGP,2001,5
blue_stdDev,0.9057529029961683,IGP,2001,5
swir2_stdDev,0.8931242551232825,IGP,2001,5
soil_amp,0.8881835306676699,IGP,2001,5
ndwi_stdDev,0.8809901000439848,IGP,2001,5
ndvi_median_wet,0.8800834745839122,IGP,2001,5
soil_median_dry,0.8765836183718352,IGP,2001,5
red_stdDev,0.8726288719885402,IGP,2001,5
gvs_amp,0.8651463155943102,IGP,2001,5
blue_median_dry,0.8603372869003555,IGP,2001,5
cloud_median_dry,0.8546938618939212,IGP,2001,5
evi2_median_wet,0.8378560086139287,IGP,2001,5
pri_median_wet,0.8201396844174909,IGP,2001,5
gcvi_stdDev,0.8121075133917969,IGP,2001,5
nir_median_wet,0.808641307100485,IGP,2001,5
ndfi_amp,0.8005355294457321,IGP,2001,5
gv_median_dry,0.7920956010770734,IGP,2001,5
hallcover_median,0.7904418146292065,IGP,2001,5
ndwi_median_wet,0.7870885924882477,IGP,2001,5
swir2_median,0.7686756453662531,IGP,2001,5
gcvi_median_dry,0.7581365285782266,IGP,2001,5
ndfi_max,0.744663420137499,IGP,2001,5
shade_min,0.7383757071418398,IGP,2001,5
green_stdDev,0.7207149199841748,IGP,2001,5
ndfi_stdDev,0.7080703435474038,IGP,2001,5
savi_median_dry,0.6952110397645973,IGP,2001,5
cai_median_dry,0.6723066050802392,IGP,2001,5
shade_median,0.660862942901401,IGP,2001,5
savi_median,0.642470973991308,IGP,2001,5
npv_amp,0.6209946656788915,IGP,2001,5
gv_amp,0.6205311198525321,IGP,2001,5
wefi_median,0.6175782704613727,IGP,2001,5
gvs_stdDev,0.615612510621791,IGP,2001,5
nir_stdDev,0.5859029245301741,IGP,2001,5
gvs_median,0.584207844813171,IGP,2001,5
savi_median_wet,0.582468383631435,IGP,2001,5
soil_median_wet,0.5766301151457235,IGP,2001,5
cai_median,0.5704453867796832,IGP,2001,5
