band,importance,region,year,sample_version
green_median,2.613820784767892,IGP,2019,5
red_median,2.1213746489090792,IGP,2019,5
cloud_median,2.0442850148371847,IGP,2019,5
blue_median,1.7788770871677577,IGP,2019,5
gcvi_median_dry,1.5953149834232767,IGP,2019,5
swir1_median_wet,1.5184760758020615,IGP,2019,5
cloud_min,1.514046638235443,IGP,2019,5
swir2_median_dry,1.5052638442002655,IGP,2019,5
ndvi_median,1.4911198161432044,IGP,2019,5
gcvi_median,1.4522108362931072,IGP,2019,5
swir1_stdDev,1.4307760417066442,IGP,2019,5
nir_median,1.4136404025216103,IGP,2019,5
shade_median,1.3660381594365754,IGP,2019,5
pri_median_dry,1.3653816439825073,IGP,2019,5
cloud_median_wet,1.3488715347519011,IGP,2019,5
swir1_median,1.2857743453206296,IGP,2019,5
slope,1.2849239390519183,IGP,2019,5
swir2_median,1.259984147806025,IGP,2019,5
ndwi_median,1.2583828421838563,IGP,2019,5
ndwi_median_dry,1.2549121837041326,IGP,2019,5
pri_median,1.2445021527010423,IGP,2019,5
green_median_wet,1.224661190126409,IGP,2019,5
swir2_median_wet,1.2146463698011554,IGP,2019,5
ndwi_stdDev,1.2144268911518878,IGP,2019,5
nir_min,1.1917110174434191,IGP,2019,5
gcvi_median_wet,1.1879869072910731,IGP,2019,5
red_median_dry,1.169915276162603,IGP,2019,5
savi_median,1.1355490192498796,IGP,2019,5
npv_min,1.1322071412838868,IGP,2019,5
swir1_min,1.1246400513061348,IGP,2019,5
shade_min,1.1240617881645205,IGP,2019,5
cai_median,1.1235680057305768,IGP,2019,5
ndwi_amp,1.1187775951398455,IGP,2019,5
npv_median_wet,1.1087432743716799,IGP,2019,5
npv_median,1.099611259767543,IGP,2019,5
blue_median_wet,1.0622131961051469,IGP,2019,5
red_median_wet,1.0590351707641286,IGP,2019,5
shade_max,1.0462689824992988,IGP,2019,5
evi2_median,1.0446045660112393,IGP,2019,5
soil_median_dry,1.0210609460270135,IGP,2019,5
sefi_stdDev,1.0028538006759968,IGP,2019,5
cloud_median_dry,1.001782991369756,IGP,2019,5
green_median_dry,0.9907304263597412,IGP,2019,5
red_min,0.9836640644053086,IGP,2019,5
soil_max,0.9750126528816138,IGP,2019,5
swir1_median_dry,0.9701187176833348,IGP,2019,5
ndvi_median_wet,0.9551034619228422,IGP,2019,5
wefi_median_wet,0.9214314048161019,IGP,2019,5
evi2_stdDev,0.9088208516718899,IGP,2019,5
shade_median_wet,0.8970528034844265,IGP,2019,5
hallcover_median,0.8955394993627754,IGP,2019,5
blue_median_dry,0.8586689564379515,IGP,2019,5
npv_max,0.8544759845991913,IGP,2019,5
ndfi_max,0.8329045331118546,IGP,2019,5
savi_median_dry,0.8156871272607555,IGP,2019,5
sefi_median,0.8105303042585008,IGP,2019,5
sefi_median_dry,0.8103808261377674,IGP,2019,5
gv_median,0.8052977319511276,IGP,2019,5
soil_amp,0.7975364135086809,IGP,2019,5
blue_stdDev,0.7963188168989085,IGP,2019,5
green_min,0.7789874848426603,IGP,2019,5
wefi_median,0.7597720152275506,IGP,2019,5
cloud_amp,0.753541417886843,IGP,2019,5
gv_amp,0.7531314792012,IGP,2019,5
green_stdDev,0.7495565371662852,IGP,2019,5
shade_median_dry,0.7127253992805745,IGP,2019,5
gvs_stdDev,0.7116452533837959,IGP,2019,5
swir2_min,0.7087386731763101,IGP,2019,5
gvs_median,0.6644917284859595,IGP,2019,5
gvs_amp,0.6627616310032691,IGP,2019,5
ndvi_median_dry,0.6561820163142865,IGP,2019,5
ndfi_amp,0.6468340819390067,IGP,2019,5
ndfi_median_dry,0.6380935117087518,IGP,2019,5
savi_median_wet,0.6335337152361284,IGP,2019,5
gcvi_stdDev,0.6309419088929613,IGP,2019,5
ndfi_median,0.6172137659177317,IGP,2019,5
ndfi_stdDev,0.6045930209471642,IGP,2019,5
green_median_texture,0.6032673934807155,IGP,2019,5
evi2_median_wet,0.5978597400998956,IGP,2019,5
cloud_stdDev,0.5955575911288655,IGP,2019,5
gv_max,0.5923833364473416,IGP,2019,5
gvs_median_wet,0.5905861249336273,IGP,2019,5
gv_median_dry,0.5881035602201193,IGP,2019,5
gvs_median_dry,0.5295228197911351,IGP,2019,5
nir_median_wet,0.5220324955685777,IGP,2019,5
nir_median_dry,0.5187980312006605,IGP,2019,5
evi2_amp,0.5005794009822265,IGP,2019,5
swir2_stdDev,0.4985825597564881,IGP,2019,5
npv_amp,0.48211978531387856,IGP,2019,5
blue_min,0.48041214988764674,IGP,2019,5
shade_amp,0.4591465850378269,IGP,2019,5
wefi_amp,0.45634884636786527,IGP,2019,5
soil_stdDev,0.4523706768061655,IGP,2019,5
ndvi_stdDev,0.45143961969366325,IGP,2019,5
soil_median,0.44876596937603647,IGP,2019,5
gv_stdDev,0.4341625548290296,IGP,2019,5
npv_median_dry,0.43122375818506786,IGP,2019,5
ndfi_median_wet,0.4308575023168812,IGP,2019,5
gvs_max,0.4305472516902462,IGP,2019,5
evi2_median_dry,0.4248265072291908,IGP,2019,5
ndvi_amp,0.42226366944027083,IGP,2019,5
shade_stdDev,0.4195510480309813,IGP,2019,5
pri_median_wet,0.39504532916152774,IGP,2019,5
savi_stdDev,0.3616122622828889,IGP,2019,5
gv_median_wet,0.3615982031901903,IGP,2019,5
soil_median_wet,0.3558861283173796,IGP,2019,5
wefi_stdDev,0.3382635258791889,IGP,2019,5
nir_stdDev,0.32861767936660147,IGP,2019,5
red_stdDev,0.31884999300217937,IGP,2019,5
cloud_max,0.2983728762517239,IGP,2019,5
hallcover_stdDev,0.2655914384379635,IGP,2019,5
cai_median_dry,0.24194189469705168,IGP,2019,5
ndfi_min,0.23607005197009415,IGP,2019,5
gv_min,0.21423664213173185,IGP,2019,5
cai_stdDev,0.20455277171517947,IGP,2019,5
ndwi_median_wet,0.19280627627049446,IGP,2019,5
soil_min,0.15483402016150716,IGP,2019,5
gvs_min,0.13800312905508527,IGP,2019,5
npv_stdDev,0.11408801954224387,IGP,2019,5
